Name of the body; position x; position y; position z; size of velocity vector
neptune; 24.758412877039746; -16.95252632020243; -0.22094027188570764; 1.1512392279204495;
sun; 0.004773528702909262; 0.001278657693722363; -0.00021421575753630538; 0.00230624777247372;
jupiter; 4.346528090213556; -2.5179025493267178; -0.08691619148949307; 2.8551122850503536;
saturn; -9.481512534170431; 0.5075505459700296; 0.368662357628589; 2.044560383066619;
uranus; 20.02681118545911; -1.6152231007625995; -0.26587074147065376; 1.3718971849286759;
neptune; 24.76482225307787; -16.94296924577141; -0.2212843048713835; 1.1512433781498848;
sun; 0.0047610410730854836; 0.0012592722275405024; -0.00021394029878327178; 0.0023061072725014627;
jupiter; 4.359867325430489; -2.4926558335826368; -0.08731959377107262; 2.8556865819551924;
saturn; -9.483698343203118; 0.4872293266594208; 0.36910245411872894; 2.044317490797033;
uranus; 20.027872568366448; -1.6015452731207254; -0.2658338702511698; 1.3718996397828471;
neptune; 24.77122800429339; -16.93340969024111; -0.22162830550237622; 1.1512475277111998;
sun; 0.0047486714096582885; 0.0012398129016290764; -0.00021366695878267746; 0.0023059675908067177;
jupiter; 4.373070596820636; -2.4673312608523292; -0.08772027658515352; 2.856257877174263;
saturn; -9.485840554481703; 0.4669058713346188; 0.3695408537821556; 2.044074606677094;
uranus; 20.0289241845581; -1.5878666665148347; -0.2657968694824156; 1.3719021260649378;
neptune; 24.77763012971217; -16.92384765498338; -0.2219722737280034; 1.1512516766027858;
sun; 0.0047364201890243195; 0.0012202803992593255; -0.00021339575070295982; 0.0023058287223231126;
jupiter; 4.386137407219341; -2.4419295745496647; -0.08811822571979785; 2.8568261489429823;
saturn; -9.48793917371529; 0.4465802740742434; 0.3699775552097072; 2.0438317318590222;
uranus; 20.02996603344934; -1.5741872876036913; -0.26575973918173856; 1.3719046437928515;
neptune; 24.784028628360616; -16.914283141370493; -0.22231620949758638; 1.1512558248229878;
sun; 0.004724287883668165; 0.0012006754071726496; -0.00021312668764064514; 0.0023056906620470318;
jupiter; 4.399067263619313; -2.4164515217058486; -0.08851342704108024; 2.8573913755741134;
saturn; -9.489994206814393; 0.42625262889981835; 0.370412557001237; 2.043588867493572;
uranus; 20.03099811445968; -1.5605071430463224; -0.26572247936654264; 1.3719071929844382;
neptune; 24.790423499265703; -16.904716150775158; -0.22266011276045003; 1.1512599723701065;
sun; 0.004712274962132719; 0.0011809986155581313; -0.00021285978261959183; 0.002305553405038034;
jupiter; 4.411859677201583; -2.3908978529457587; -0.08890586649387883; 2.85795353545915;
saturn; -9.492005659890618; 0.4059230297753632; 0.3708458577656081; 2.043346014730031;
uranus; 20.032020427012874; -1.5468262395020165; -0.26568509005428836; 1.3719097736574906;
neptune; 24.796814741454945; -16.895146684570513; -0.22300398346592293; 1.1512641192423965;
sun; 0.0047003818889896475; 0.001161250718029762; -0.00021259504859023524; 0.002305416946419264;
jupiter; 4.424514163366328; -2.365269322463971; -0.08929553010266461; 2.8585126070696987;
saturn; -9.49397353925635; 0.38559157060698673; 0.37127745612068785; 2.043103174716211;
uranus; 20.03303297053692; -1.5331445836303217; -0.2656475712624929; 1.3719123858297388;
neptune; 24.803202353956415; -16.88557474413013; -0.2233478215633373; 1.1512682654380682;
sun; 0.004688609124810002; 0.0011414324116033711; -0.00021233249842883399; 0.0023052812813778656;
jupiter; 4.437030241763567; -2.339566688000477; -0.08968240397228915; 2.859068568958864;
saturn; -9.495897851424438; 0.3652583452424822; 0.37170735069334254; 2.042860348598449;
uranus; 20.034035744464056; -1.5194621820910448; -0.26560992300873004; 1.3719150295188467;
neptune; 24.809586335798734; -16.876000330828003; -0.22369162700202894; 1.1512724109552868;
sun; 0.004676957126134943; 0.0011215443966732614; -0.00021207214493671798; 0.0023051464051653914;
jupiter; 4.449407436323722; -2.3137907108160882; -0.09006647428877046; 2.859621399762633;
saturn; -9.497778603107868; 0.34492344747092357; 0.37213554011943173; 2.042617537521597;
uranus; 20.035028748230786; -1.5057790415442494; -0.2655721453106301; 1.3719177047424063;
neptune; 24.815966686011077; -16.866423446038567; -0.22403539973133738; 1.1512765557921734;
sun; 0.00466542634544661; 0.0011015873769885467; -0.0002118140008395382; 0.0023050123130982057;
jupiter; 4.4616452752880305; -2.2879421556675377; -0.09044772732007715; 2.8601710782012617;
saturn; -9.499615801219456; 0.32458697102226386; 0.37256202304380265; 2.0423747426290197;
uranus; 20.036011981277856; -1.4920951686502548; -0.2655342381858802; 1.3719204115179338;
neptune; 24.82234340362317; -16.856844091136686; -0.22437913970060575; 1.151280699946805;
sun; 0.004654017231139121; 0.0010815620596291962; -0.00021155807878651833; 0.0023048790005578863;
jupiter; 4.473743291238829; -2.2620217907822675; -0.09082614941691054; 2.860717583080658;
saturn; -9.501409452871524; 0.30424900956693435; 0.3729867981202847; 2.0421319650625898;
uranus; 20.03698544305027; -1.4784105700696344; -0.26549620165222376; 1.3719231498628646;
neptune; 24.828716487665282; -16.847262267497655; -0.22472284685918084; 1.151284843417214;
sun; 0.004642730227489715; 0.0010614691549817856; -0.00021130439134970811; 0.0023047464629916228;
jupiter; 4.485701021129677; -2.2360303878329133; -0.09120172701348482; 2.8612608932937746;
saturn; -9.503159565375585; 0.28390965671544577; 0.3734098640116835; 2.0418892059626836;
uranus; 20.037949132997298; -1.4647252524632142; -0.26545803572746113; 1.371925919794548;
neptune; 24.835085937168248; -16.837677976497197; -0.22506652115641312; 1.1512889862013902;
sun; 0.004631565774630036; 0.0010413093767149529; -0.00021105295102323896; 0.002304614695912611;
jupiter; 4.497518006315339; -2.2099687219114785; -0.09157444662830513; 2.8618009878219897;
saturn; -9.504866146242017; 0.2635690060179907; 0.37383121938977554; 2.0416464664681753;
uranus; 20.038903050572475; -1.4510392224920718; -0.2654197404294491; 1.3719287213302438;
neptune; 24.84145175116344; -16.828091219511467; -0.22541016254165672; 1.1512931282972787;
sun; 0.004620524308517566; 0.001021083441754562; -0.0002108037702225814; 0.002304483694900441;
jupiter; 4.509193792581605; -2.183837571503204; -0.09194429486494345; 2.8623378457364947;
saturn; -9.50652920317975; 0.24322715096404773; 0.37425086293530196; 2.041403747716434;
uranus; 20.039847195233598; -1.4373524868175354; -0.26538131577610113; 1.3719315544871165;
neptune; 24.84781392868279; -16.818501997917057; -0.2257537709642694; 1.1512972697027828;
sun; 0.004609606260907205; 0.0010007920702585762; -0.00021055686128380478; 0.002304353455601491;
jupiter; 4.520727930174964; -2.1576377184601325; -0.09231125841281222; 2.862871446199683;
saturn; -9.50814874409594; 0.22288418498198664; 0.37466879333796316; 2.041161050843317;
uranus; 20.04078156644274; -1.423665052101181; -0.26534276178538735; 1.3719344192822296;
neptune; 24.854172468758772; -16.808910313090983; -0.22609734637361267; 1.1513014104157622;
sun; 0.00459881205932301; 0.0009804359855916367; -0.00021031223646283912; 0.0023042239737293036;
jupiter; 4.532119973832107; -2.131369947974368; -0.09267532404793567; 2.863401768466534;
saturn; -9.509724777095654; 0.20254020143867563; 0.37508500929641253; 2.040918376983166;
uranus; 20.04170616366624; -1.4099769250048337; -0.2653040784753344; 1.3719373157325438;
neptune; 24.860527370424418; -16.799316166410694; -0.2264408887190516; 1.1513055504340342;
sun; 0.004588142127030082; 0.0009600159142993544; -0.00021006990793473937; 0.002304095245064968;
jupiter; 4.543369482809271; -2.105035048551032; -0.09303647863371871; 2.8639287918859972;
saturn; -9.511257310481538; 0.18219529363908965; 0.3754995095182508; 2.040675727268805;
uranus; 20.04262098637473; -1.3962881121905644; -0.26526526586402555; 1.3719402438549095;
neptune; 24.866878632713302; -16.789719559254074; -0.22678439794995503; 1.1513096897553738;
sun; 0.004577596883006622; 0.0009395325860823092; -0.00020982988779295186; 0.0023039672654574976;
jupiter; 4.55447602091141; -2.0786338119809136; -0.09339470912171324; 2.8644524959023805;
saturn; -9.512746352753506; 0.16184955482592042; 0.3759122927200199; 2.040433102831533;
uranus; 20.043526034043104; -1.3825986203206893; -0.26522632396960083; 1.3719432036660621;
neptune; 24.873226254659556; -16.78012049299943; -0.2271278740156954; 1.1513138283775153;
sun; 0.00456717674191615; 0.0009189867337697625; -0.00020959218804858344; 0.0023038400308242014;
jupiter; 4.565439156521198; -2.0521670333128235; -0.09375000255238201; 2.8649728600567297;
saturn; -9.514191912608412; 0.14150307817918778; 0.37632335762719715; 2.0401905048011195;
uranus; 20.044421306150554; -1.3689084560577691; -0.26518725281025674; 1.3719461951826193;
neptune; 24.879570235297855; -16.770518969025506; -0.2274713168656489; 1.15131796629815;
sun; 0.004556882114079883; 0.000898379093293081; -0.00020935682062967297; 0.0023037135371510487;
jupiter; 4.57625846262786; -2.0256355108256416; -0.0941023460558597; 2.865489863988215;
saturn; -9.515593998939726; 0.1211559568158526; 0.3767327029741889; 2.039947934305803;
uranus; 20.045306802180555; -1.355217626064608; -0.2651480524042464; 1.3719492184210726;
neptune; 24.885910573663423; -16.760914988711477; -0.2278147264491954; 1.151322103514929;
sun; 0.004546713405449293; 0.0008777104036588738; -0.00020912379738046553; 0.0023035877804930363;
jupiter; 4.5869335168558125; -1.9990400460000681; -0.09445172685271125; 2.86600348743551;
saturn; -9.516952620837213; 0.10080828378943126; 0.3771403275043247; 2.0397053924722837;
uranus; 20.046182521620874; -1.3415261370042522; -0.26510872276987957; 1.3719522733977865;
neptune; 24.892247268792037; -16.751308553436946; -0.22815810271571843; 1.1513262400254622;
sun; 0.004536671017578838; 0.0008569814069218439; -0.0002088931300606893; 0.0023034627569745473;
jupiter; 4.5974639014931356; -1.9723814434900742; -0.09479813225468742; 2.866513710238172;
saturn; -9.518267787586604; 0.08046015208961141; 0.3775462299698508; 2.0394628804257207;
uranus; 20.04704846396357; -1.327833995539989; -0.2650692639255227; 1.3719553601289909;
neptune; 24.898580319720015; -16.74169966458195; -0.22850144561460523; 1.1513303758273195;
sun; 0.004526755347598862; 0.0008361928481573553; -0.00020866483034483521; 0.002303338462789708;
jupiter; 4.607849203519849; -1.9456605110940552; -0.09514154966547732; 2.8670205123380237;
saturn; -9.519539508669277; 0.06011165464186944; 0.37795040913192446; 2.0392203992897255;
uranus; 20.047904628705; -1.3141412083353459; -0.2650296758895988; 1.371958478630777;
neptune; 24.90490972548423; -16.732088323526952; -0.22884475509524674; 1.1513345109180306;
sun; 0.004516966788188689; 0.0008153454754337158; -0.0002084389098214395; 0.0023032148942027366;
jupiter; 4.618089014636; -1.9188780597256876; -0.09548196658145802; 2.867523873780524;
saturn; -9.520767793761932; 0.039762884307089214; 0.37835286376060717; 2.038977950186361;
uranus; 20.048751015345815; -1.30044778205409; -0.2649899586805874; 1.3719616289190928;
neptune; 24.911235485122106; -16.72247453165285; -0.2291880311070376; 1.1513386452950853;
sun; 0.004507305727549888; 0.0007944400397841785; -0.0002082153799923692; 0.002303092047548295;
jupiter; 4.628182931289567; -1.8920349033844908; -0.095819370592441; 2.8680237747161486;
saturn; -9.521952652736257; 0.019413933881182413; 0.3787535926348587; 2.038735534236137;
uranus; 20.049587623390984; -1.286753723360227; -0.2649501123170247; 1.371964811009737;
neptune; 24.917557597671603; -16.712858290340968; -0.22953127359937614; 1.151342778955935;
sun; 0.004497772549379737; 0.0007734772951786611; -0.0002079942522721106; 0.002302969919231827;
jupiter; 4.63813055470415; -1.8651318591260944; -0.09615374938241546; 2.8685201954017585;
saturn; -9.52309409565861; -0.0009351039052896727; 0.3791525945425306; 2.038493152558003;
uranus; 20.050414452349774; -1.2730590389179999; -0.2649101368175035; 1.371968024918356;
neptune; 24.92387606217124; -16.703239600973067; -0.22987448252166445; 1.151346911897991;
sun; 0.00448836763284487; 0.0007524579984951858; -0.00020777553798706082; 0.0023028485057298995;
jupiter; 4.647931490906475; -1.838169747032213; -0.09648509073028831; 2.8690131162019745;
saturn; -9.524192132789691; -0.021284136387492894; 0.3795498682803599; 2.0382508062693447;
uranus; 20.05123150173576; -1.259363735391888; -0.26487003220067323; 1.371971270660437;
neptune; 24.930190877660074; -16.69361846493133; -0.2302176578233083; 1.1513510441186277;
sun; 0.004479091352555126; 0.0007313829094910412; -0.0002075592483748227; 0.002302727803590536;
jupiter; 4.657585350753693; -1.81114939018033; -0.09681338251062088; 2.8695025175905404;
saturn; -9.525246774584211; -0.04163307096669551; 0.37994541265396264; 2.038008496485983;
uranus; 20.052038771066837; -1.2456678194466078; -0.2648297984852398; 1.3719745482513048;
neptune; 24.93650204317772; -16.683994883598377; -0.23056079945371719; 1.1513551756151807;
sun; 0.004469944078537584; 0.0007102527907736656; -0.00020734539458350284; 0.0023026078094335483;
jupiter; 4.667091749960459; -1.7840716146130913; -0.09713861269436214; 2.8699883801516926;
saturn; -9.526258031690569; -0.061981815110642005; 0.3803392264778274; 2.0377662243221675;
uranus; 20.05283625986521; -1.23197129774711; -0.2647894356899658; 1.3719778577061161;
neptune; 24.942809557764324; -16.674368858357255; -0.23090390736230432; 1.1513593063849479;
sun; 0.004460926176210817; 0.000689068407771256; -0.00020713398767101292; 0.002302488519950857;
jupiter; 4.676450309125818; -1.75693724930741; -0.09746076934957837; 2.87047068458152;
saturn; -9.527225914950519; -0.08233027635392538; 0.3807313085753088; 2.0375239908905707;
uranus; 20.05362396765741; -1.2182741769585805; -0.2647489438336704; 1.371981199039855;
neptune; 24.949113420460595; -16.66474039059144; -0.23124698149848663; 1.1513634364251908;
sun; 0.004452038006359332; 0.0006678305287031017; -0.00020692503860437466; 0.0023023699319068176;
jupiter; 4.6856606537598635; -1.7297471261432853; -0.09777984064217936; 2.870949411689325;
saturn; -9.528150435398848; -0.10267836229835807; 0.3811216577786209; 2.0372817973022883;
uranus; 20.05440189397428; -1.2045764637464387; -0.26470832293522933; 1.3719845722673276;
neptune; 24.955413630307774; -16.65510948168484; -0.2315900218116848; 1.1513675657331341;
sun; 0.004443279925108229; 0.0006465399245496453; -0.00020671855825902817; 0.0023022520421385325;
jupiter; 4.694722414310182; -1.7025020798723347; -0.0980958148366407; 2.8714245423989784;
saturn; -9.529031604263041; -0.1230259806133413; 0.3815102729288306; 2.0370396446668324;
uranus; 20.055170038351; -1.1908781647763376; -0.2646675730135748; 1.3719879774031576;
neptune; 24.961710186347656; -16.645476133021788; -0.23193302825132325; 1.1513716943059662;
sun; 0.004434652283898073; 0.0006251973690222726; -0.0002065145574181438; 0.002302134847556164;
jupiter; 4.703635226188079; -1.675202948086044; -0.09840868029672252; 2.8718960577502743;
saturn; -9.529869432962956; -0.14337303903623305; 0.38189715287585113; 2.0367975340921265;
uranus; 20.05592840032708; -1.1771792867141624; -0.2646266940876957; 1.3719914144617817;
neptune; 24.968003087622577; -16.635840345987056; -0.2322760007668301; 1.1513758221408399;
sun; 0.004426155429459973; 0.0006038036385328325; -0.00020631304677193793; 0.00230201834514324;
jupiter; 4.7123987297945735; -1.6478505711837337; -0.09871842548618417; 2.872363938900277;
saturn; -9.530663933110489; -0.16371944537271446; 0.3822822964784352; 2.0365554666845047;
uranus; 20.056676979446348; -1.1634798362260308; -0.26458568617663736; 1.3719948834574451;
neptune; 24.974292333175423; -16.626202121965836; -0.2326189393076373; 1.1513799492348729;
sun; 0.004417789703790881; 0.000582359512162889; -0.00020611403691699222; 0.0023019025319569552;
jupiter; 4.721012570546171; -1.6204457923402464; -0.0990250389694951; 2.8728281671246685;
saturn; -9.531415116509251; -0.18406510749715496; 0.38266570260416827; 2.036313443548706;
uranus; 20.057415775256977; -1.149779819978292; -0.26454454929950183; 1.3719983844041947;
neptune; 24.98057792204962; -16.61656146234375; -0.23296184382318044; 1.151384075585148;
sun; 0.004409555444129116; 0.0005608657716327064; -0.00020591753835557693; 0.0023017874051284703;
jupiter; 4.729476398900402; -1.5929894574733543; -0.09932850941254164; 2.87328872381909;
saturn; -9.532122995154232; -0.2044099333529757; 0.38304737012946183; 2.0360714657878694;
uranus; 20.058144787311477; -1.136079244637526; -0.26450328347544755; 1.372001917315878;
neptune; 24.98685985328914; -16.606918368506854; -0.23330471426289895; 1.1513882011887142;
sun; 0.004401452982930114; 0.0005393232012699704; -0.00020572356149497803; 0.0023016729618632013;
jupiter; 4.737789870381119; -1.5654824152108908; -0.09962882558332961; 2.873745590500479;
saturn; -9.53278758123147; -0.2247538309530117; 0.3834272979395466; 2.0358295345035318;
uranus; 20.058864015166694; -1.1223781168705438; -0.2644618887236895; 1.3720054822061345;
neptune; 24.9931381259385; -16.59727284184163; -0.23364755057623596; 1.1513923260425867;
sun; 0.004393482647842397; 0.0005177325879782452; -0.00020553211664682834; 0.002301559199441107;
jupiter; 4.745952645603569; -1.537925516857607; -0.09992597635268287; 2.874198748808404;
saturn; -9.533408887117725; -0.24509670837987252; 0.3838054849284657; 2.0355876507956236;
uranus; 20.059573458383824; -1.108676443344386; -0.2644203650634992; 1.3720090790883939;
neptune; 24.99941273904276; -16.58762488373499; -0.23399035271263838; 1.1513964501437468;
sun; 0.00438564476168378; 0.0004960947212051711; -0.0002053432140264428; 0.00230144611521697;
jupiter; 4.753964390299204; -1.5103196163617543; -0.10021995069493743; 2.8746481805063917;
saturn; -9.533986925380137; -0.26543847378630137; 0.38418192999906764; 2.0353458157624646;
uranus; 20.060273116528407; -1.0949742307263237; -0.2643787125142048; 1.3720127079758708;
neptune; 25.005683691647523; -16.57797449557427; -0.23433312062155692; 1.1514005734891444;
sun; 0.004377939642417814; 0.00047441039291040097; -0.0002051568637521579; 0.0023013337066206774;
jupiter; 4.761824775340268; -1.4826655702813976; -0.10051073768863128; 2.875093867483251;
saturn; -9.534521708775905; -0.28577903539553284; 0.38455663206299945; 2.0351040305007606;
uranus; 20.060962989170328; -1.081271485683857; -0.2643369310951908; 1.3720163688815585;
neptune; 25.011950982798936; -16.568321678747242; -0.23467585425244603; 1.151404696075696;
sun; 0.004370367603130462; 0.0004526803975332809; -0.00020497307584467516; 0.002301221971157485;
jupiter; 4.769533476764116; -1.4549642377504575; -0.10079832651718976; 2.8755357917543956;
saturn; -9.535013250251946; -0.30611830150164926; 0.3849295900406997; 2.0348622961055995;
uranus; 20.06164307588383; -1.0675682148847152; -0.26429502082589823; 1.372020061818227;
neptune; 25.01821461154369; -16.5586664346421; -0.23501855355476395; 1.1514088179002882;
sun; 0.004362928952007019; 0.0004309055319602744; -0.00020479186022640932; 0.002301110906408292;
jupiter; 4.77709017579729; -1.427216480444487; -0.10108270646960633; 2.875973935463155;
saturn; -9.535461562944569; -0.32645618046993546; 0.38530080286139146; 2.0346206136704486;
uranus; 20.06231337624751; -1.0538644249968563; -0.2642529817258246; 1.3720237867984162;
neptune; 25.024474576929016; -16.54900876464746; -0.23536121847797267; 1.1514129389597743;
sun; 0.004355623992309271; 0.000409086595492134; -0.0002046132267208405; 0.002301000510029896;
jupiter; 4.784494558879337; -1.3994231625461815; -0.10136386694111878; 2.876408280882085;
saturn; -9.535866660179133; -0.34679258073723224; 0.38567026946307525; 2.034378984287147;
uranus; 20.06297388984432; -1.0401601226884671; -0.264210813814524; 1.3720275438344331;
neptune; 25.03073087800269; -16.539348670152382; -0.235703848971538; 1.1514170592509785;
sun; 0.004348453022352912; 0.0003872243898108206; -0.00020443718505187117; 0.002300890779755252;
jupiter; 4.79174631768637; -1.3715851507106285; -0.10164179743388065; 2.87683881041427;
saturn; -9.536228555469723; -0.3671274108122882; 0.38603798879252194; 2.0341374090459086;
uranus; 20.06362461626157; -1.0264553146279627; -0.2641685171116068; 1.3720313329383467;
neptune; 25.036983513813023; -16.52968615254634; -0.23604644498492955; 1.1514211787706954;
sun; 0.004341416335485199; 0.0003653197189461745; -0.00020426374484318755; 0.0023007817133937204;
jupiter; 4.798845149154363; -1.3437033140302934; -0.10191648755762799; 2.8772655065946258;
saturn; -9.536547262518807; -0.38746057927611033; 0.38640395980526554; 2.0338958890353127;
uranus; 20.064265555090945; -1.0127500074839861; -0.26412609163674006; 1.3720351541219835;
neptune; 25.04323248340888; -16.520021213219238; -0.23638900646762068; 1.151425297515689;
sun; 0.0043345142200628736; 0.00034337338924233856; -0.00020409291561762565; 0.002300673308831316;
jupiter; 4.805790755502181; -1.3157785239997501; -0.10218792703034112; 2.877688352091186;
saturn; -9.536822795216908; -0.4077919947823129; 0.38676818146559616; 2.033654425342302;
uranus; 20.06489670592848; -0.9990442079254085; -0.264083537409647; 1.3720390073969235;
neptune; 25.049477785839656; -16.51035385356141; -0.2367315333690886; 1.1514294154826952;
sun; 0.0043277469594303255; 0.0003213862093239367; -0.00020392470679654208; 0.0023005655640309423;
jupiter; 4.812582844254343; -1.287811654480153; -0.10245610567890145; 2.8781073297063924;
saturn; -9.537055167642265; -0.42812156605746543; 0.3871306527465526; 2.0334130190521815;
uranus; 20.06551806837459; -0.9853379226213288; -0.2640408544501075; 1.3720428927744954;
neptune; 25.05571942015529; -16.500684074963612; -0.23707402563881427; 1.1514335326684215;
sun; 0.00432111483189803; 0.00029935899006200965; -0.0002037591276991896; 0.002300458477032632;
jupiter; 4.819221128263511; -1.2598035816634565; -0.10272101343974338; 2.8785224223783743;
saturn; -9.537244394060501; -0.44844920190143844; 0.38749137262991534; 2.0331716712486116;
uranus; 20.066129642034056; -0.9716311582410739; -0.26399804277795774; 1.3720468102657732;
neptune; 25.061957385406266; -16.491011878817034; -0.23741648322628253; 1.1514376490695477;
sun; 0.004314618110721239; 0.00027729254453971004; -0.00020359618754209764; 0.0023003520459537706;
jupiter; 4.825705325732702; -1.231755184036383; -0.10298264035950085; 2.878933613182222;
saturn; -9.537390488924284; -0.46877481118774844; 0.3878503401061989; 2.032930383013607;
uranus; 20.066731426516032; -0.9579239214541982; -0.26395510241309034; 1.3720507598815714;
neptune; 25.068191680643604; -16.481337266513282; -0.237758906080982; 1.1514417646827262;
sun; 0.0043082570640789455; 0.00025518768801775966; -0.00020343589543845764; 0.0023002462689893205;
jupiter; 4.832035160237227; -1.203667342344141; -0.10324097659564889; 2.8793408853312537;
saturn; -9.537493466872995; -0.48909830286390127; 0.3882075541746448; 2.0326891554275313;
uranus; 20.067323421434047; -0.9442162189304838; -0.2639120333754543; 1.3720547416324416;
neptune; 25.074422304918862; -16.471660239444397; -0.23810129415240508; 1.1514458795045828;
sun; 0.004302031955053112; 0.00023304523789967061; -0.00020327826039751362; 0.00230014114441204;
jupiter; 4.838210360746337; -1.1755409395538985; -0.10349601241713983; 2.8797442221782803;
saturn; -9.537553342732389; -0.5094195859517338; 0.3885630138432141; 2.032447989569096;
uranus; 20.067905626406013; -0.9305080573399404; -0.26386883568505504; 1.372058755528667;
neptune; 25.08064925728414; -16.46198079900284; -0.23844364739004809; 1.1514499935317182;
sun; 0.00429594304160817; 0.00021086601369673327; -0.00020312329132395773; 0.0023000366705726947;
jupiter; 4.844230661644595; -1.1473768608180095; -0.10374773820503405; 2.8801436072168536;
saturn; -9.53757013151426; -0.5297385695477544; 0.3889167181285799; 2.032206886515354;
uranus; 20.06847804105422; -0.9167994433528054; -0.26382550936195426; 1.3720628015802607;
neptune; 25.08687253679208; -16.4522989465815; -0.2387859657434111; 1.1514541067607071;
sun; 0.004289990576570803; 0.00018865083699277308; -0.000202970997017331; 0.002299932845900262;
jupiter; 4.850095802752954; -1.119175993437002; -0.10399614445312538; 2.880539024082517;
saturn; -9.537543848416103; -0.5500551628234825; 0.38926866605612; 2.0319658473416995;
uranus; 20.06904066500534; -0.9030903836395439; -0.26378205442627; 1.3720668797969595;
neptune; 25.09309214249586; -16.44261468357369; -0.23912824916199807; 1.151458219188099;
sun; 0.004284174807609997; 0.0001664005314086791; -0.00020282138617142936; 0.0022998296689021314;
jupiter; 4.855805529349546; -1.0909392268223257; -0.10424122176856092; 2.8809304565540432;
saturn; -9.537474508820777; -0.5703692750257853; 0.3896188566599092; 2.0317248731218625;
uranus; 20.069593497890427; -0.8893808848708488; -0.26373847089817676; 1.372070990188222;
neptune; 25.099308073449194; -16.432928011373146; -0.23947049759531677; 1.1514623308104202;
sun; 0.004278495977217382; 0.00014411592256670654; -0.00020267446737371516; 0.0022997271381643004;
jupiter; 4.86135959219017; -1.0626674524588626; -0.10448296087245526; 2.8813178885546673;
saturn; -9.537362128296168; -0.5906808154772143; 0.38996728898271205; 2.0314839649279066;
uranus; 20.070136539344933; -0.8756709537176408; -0.26369475879790527; 1.3720751327632237;
neptune; 25.10552032870634; -16.42323893137403; -0.23981271099287885; 1.1514664416241727;
sun; 0.004272954322687849; 0.00012179783805455572; -0.00020253024910473383; 0.0022996252523515633;
jupiter; 4.866757747528492; -1.0343615638672068; -0.10472135260049903; 2.8817013041533124;
saturn; -9.537206722594853; -0.6109896935763404; 0.3903139620759752; 2.0312431238302233;
uranus; 20.070669789008686; -0.8619605968510688; -0.2636509181457426; 1.3720793075308535;
neptune; 25.11172890732209; -16.41354744497093; -0.2401548893041998; 1.1514705516258354;
sun; 0.004267550076100465; 9.944710738923071e-05; -0.00020238873973753635; 0.0022995240102076935;
jupiter; 4.871999757135938; -1.00602245656571; -0.10495638790356161; 2.8820806875658014;
saturn; -9.537008307653757; -0.6312958187980868; 0.3906588749998196; 2.031002350897534;
uranus; 20.07119324652592; -0.8482498209425098; -0.263606948962032; 1.3720835144997099;
neptune; 25.117933808351772; -16.403853553558857; -0.24049703247879892; 1.1514746608118658;
sun; 0.004262283464299661; 7.706456198067949e-05; -0.000202249947537107; 0.0022994234105556174;
jupiter; 4.877085388321282; -0.9776510280323027; -0.1051880578482881; 2.8824560231560734;
saturn; -9.536766899593822; -0.6515991006940612; 0.39100202682303314; 2.0307616471968806;
uranus; 20.071706911545252; -0.834538632663569; -0.26356285126717316; 1.372087753678099;
neptune; 25.124135030851257; -16.39415725853324; -0.24083914046619948; 1.1514787691786985;
sun; 0.004257154708876733; 5.465103509521897e-05; -0.00020211388065979706; 0.0022993234522975894;
jupiter; 4.882014413949934; -0.9492481776660869; -0.1054163536176902; 2.882827295437377;
saturn; -9.536482514719658; -0.6718994488928861; 0.39134341662306277; 2.0305210137936274;
uranus; 20.0722107837197; -0.8208270386860803; -0.26351862508162194; 1.372092025074029;
neptune; 25.130332573876945; -16.38445856128994; -0.24118121321592853; 1.1514828767227479;
sun; 0.004252164026151625; 3.220736181874729e-05; -0.00020198054715276397; 0.0022992241344153537;
jupiter; 4.886786612462911; -0.920814806748709; -0.10564126651173128; 2.8831944890734666;
saturn; -9.536155169519217; -0.692196773100528; 0.3916830434860069; 2.030280451751454;
uranus; 20.07270486270668; -0.8071150456821065; -0.2634742704258904; 1.3720963286952077;
neptune; 25.13652643648578; -16.374757463225237; -0.24152325067751704; 1.1514869834404073;
sun; 0.004247311627155011; 9.734379019746271e-06; -0.00020184995495341646; 0.0022991254559703044;
jupiter; 4.891401767895501; -0.8923518184055118; -0.1058627879479052; 2.8835575888797846;
saturn; -9.535784880663442; -0.7124909831006249; 0.3920209065066076; 2.0300399621323546;
uranus; 20.073189148168005; -0.7934026603239392; -0.26342978732054684; 1.37210066454904;
neptune; 25.14271661773524; -16.36505396573583; -0.24186525280049984; 1.1514910893280508;
sun; 0.004242597717610687; -1.2767074687923138e-05; -0.00020172211188886546; 0.002299027416103638;
jupiter; 4.8958596698956045; -0.8638601175664712; -0.10608090946180902; 2.883916579824635;
saturn; -9.535371665005934; -0.7327819887548128; 0.3923570047882428; 2.0297995459966347;
uranus; 20.073663639769894; -0.7796898892840997; -0.26338517578621584; 1.3721050326426227;
neptune; 25.148903116683332; -16.355348070218845; -0.24220721953441568; 1.1514951943820322;
sun; 0.004238022497918256; -3.5296158982429566e-05; -0.000201597025675381; 0.002298930014036498;
jupiter; 4.900160113741767; -0.8353406109269184; -0.10629562270770952; 2.8842714470303537;
saturn; -9.534915539582613; -0.7530697000030506; 0.39269133744291856; 2.029559204402908;
uranus; 20.07412833718297; -0.7659767392353385; -0.2633404358435781; 1.3721094329827443;
neptune; 25.15508593238861; -16.345639778071828; -0.2425491508288072; 1.1514992985986874;
